organisatie_id,werksoort_id,vestiging_id,uitvoeringsvorm,betrouwbaarheid,bron_url
org089,catering,,,hoog,https://werkom.nl/nieuwe-dienstverlening-van-werkom-vergaderruimtes-inclusief-catering/
org089,drukwerk-en-print,,,hoog,https://werkom.nl/voor-bedrijven/uitbesteden/business-post-printing/
org090,naaiatelier-en-confectie,,,midden,https://www.wpda.nl/
org091,assemblage,,,midden,https://www.werksaamwf.nl/werkgevers/diensten/verpakken
org091,montage,,,midden,https://www.werksaamwf.nl/werkgevers/diensten/verpakken
org091,verpakken,,,hoog,https://www.werksaamwf.nl/
org091,co-packing,,,hoog,https://www.werksaamwf.nl/werkgevers/verpakken-non-food
org091,orderpicking,,,hoog,https://www.werksaamwf.nl/werkgevers/diensten/verpakken
org091,post-en-pakketbezorging,,,hoog,https://www.werksaamwf.nl/werkgevers/diensten/repro-post
org091,productie-en-lijnwerk,,,midden,https://www.werksaamwf.nl/werkgevers/diensten/verpakken
org091,groenvoorziening-en-onderhoud,,,hoog,https://www.werksaamwf.nl/
org091,openbare-ruimte-en-straatreiniging,,,handmatig,https://www.werksaamwf.nl/werkgevers/diensten/groen
org091,schoonmaak,,,hoog,https://www.werksaamwf.nl/
org091,glazenwassen,,,hoog,https://www.werksaamwf.nl/werkgevers/diensten/schoonmaak
org091,industriele-en-specialistische-reiniging,,,midden,https://www.werksaamwf.nl/werkgevers/diensten/groen
org091,naaiatelier-en-confectie,,,hoog,https://www.werksaamwf.nl/
org091,scannen-en-archiveren,,,hoog,https://www.werksaamwf.nl/werkgevers/diensten/repro-post
org091,drukwerk-en-print,,,midden,https://www.werksaamwf.nl/werkgevers/diensten/repro-post
org092,assemblage,,,hoog,https://www.werkse.nl/diensten/assemblage/
org092,montage,,,hoog,https://www.werkse.nl/diensten/assemblage/
org092,elektrotechnische-assemblage,,,hoog,https://www.werkse.nl/diensten/assemblage/
org092,fulfilment,,,laag,https://www.werkse.nl/diensten/logistiek/
org092,magazijn-en-opslag,,,hoog,https://www.werkse.nl/diensten/logistiek/
org092,transport-en-koeriersdiensten,,,hoog,https://www.werkse.nl/diensten/post-print/
org092,post-en-pakketbezorging,,,midden,https://www.werkse.nl/diensten/post-print/
org092,groenvoorziening-en-onderhoud,,,hoog,https://www.werkse.nl/diensten/groen-omgeving/
org092,schoonmaak,,,hoog,https://www.werkse.nl/
org092,glazenwassen,,,laag,https://www.werkse.nl/diensten/schoonmaak/
org092,industriele-en-specialistische-reiniging,,,laag,https://www.werkse.nl/diensten/schoonmaak/
org092,receptie-en-gastvrijheid,,,hoog,https://www.werkse.nl/diensten/toezicht-beveiliging/
org092,postkamer-en-documentstromen,,,laag,https://www.werkse.nl/diensten/post-print/
org092,beveiliging-en-toezicht,,,hoog,https://www.werkse.nl/diensten/toezicht-beveiliging/
org092,catering,,,hoog,https://www.werkse.nl/
org092,bedrijfsrestaurant-en-horeca,,,hoog,https://www.werkse.nl/diensten/catering/
org092,wasserij-en-linnenservice,,,handmatig,https://www.werkse.nl/
org092,scannen-en-archiveren,,,hoog,https://www.werkse.nl/
org093,assemblage,,,hoog,https://www.werkzaakrivierenland.nl/in-goede-handen
org093,montage,,,hoog,https://www.werkzaakrivierenland.nl/
org093,elektrotechnische-assemblage,,,laag,https://www.werkzaakrivierenland.nl/in-goede-handen
org093,verpakken,,,hoog,https://www.werkzaakrivierenland.nl/in-goede-handen
org093,co-packing,,,midden,https://www.werkzaakrivierenland.nl/in-goede-handen
org093,productie-en-lijnwerk,,,hoog,https://www.werkzaakrivierenland.nl/
org093,kringloop-en-hergebruik,,,midden,https://www.werkzaakrivierenland.nl/in-goede-handen
org094,assemblage,,,hoog,https://www.wsd-groep.nl/voor-werkgevers
org094,montage,,,hoog,https://www.wsd-groep.nl/productie
org094,elektrotechnische-assemblage,,,laag,https://www.wsd-groep.nl/voor-werkgevers
org094,verpakken,,,hoog,https://www.wsd-groep.nl/voor-werkgevers
org094,magazijn-en-opslag,,,hoog,https://www.wsd-groep.nl/ik-wil-werk-uitbesteden
org094,orderpicking,,,hoog,https://www.wsd-groep.nl/ik-wil-werk-uitbesteden
org094,post-en-pakketbezorging,,,laag,https://www.wsd-groep.nl/
org094,productie-en-lijnwerk,,,hoog,https://www.wsd-groep.nl/ik-wil-werk-uitbesteden
org094,groenvoorziening-en-onderhoud,,,laag,https://www.wsd-groep.nl/
org094,beveiliging-en-toezicht,,,hoog,https://www.wsd-groep.nl/contact
org094,catering,,,midden,https://www.wsd-groep.nl/
org096,assemblage,,,hoog,https://www.wvs.nl/diensten/logistiek-productie/
org096,montage,,,midden,https://www.wvs.nl/diensten/logistiek-productie/
org096,elektrotechnische-assemblage,,,midden,https://www.wvs.nl/diensten/logistiek-productie/
org096,verpakken,,,hoog,https://www.wvs.nl/diensten/logistiek-productie/
org096,co-packing,,,hoog,https://www.wvs.nl/diensten/logistiek-productie/
org096,fulfilment,,,hoog,https://www.wvs.nl/diensten/post-pakket/
org096,transport-en-koeriersdiensten,,,hoog,https://www.wvs.nl/diensten/post-pakket/
org096,post-en-pakketbezorging,,,hoog,https://www.wvs.nl/diensten/
org096,productie-en-lijnwerk,,,laag,https://www.wvs.nl/diensten/
org096,groenvoorziening-en-onderhoud,,,hoog,https://www.wvs.nl/diensten/
org096,openbare-ruimte-en-straatreiniging,,,hoog,https://www.wvs.nl/diensten/
org096,schoonmaak,,,hoog,https://www.wvs.nl/
org096,glazenwassen,,,hoog,https://www.wvs.nl/diensten/schoonmaak/
org096,naaiatelier-en-confectie,,,midden,https://www.wvs.nl/diensten/logistiek-productie/
org096,drukwerk-en-print,,,hoog,https://www.wvs.nl/diensten/logistiek-productie/
org097,assemblage,,,hoog,https://www.zaffier.nl/werkgevers/werk-uitbesteden/specialisatie-montage-en-assemblagewerk/
org097,montage,,,hoog,https://www.zaffier.nl/werkgevers/werk-uitbesteden/specialisatie-montage-en-assemblagewerk/
org097,verpakken,,,hoog,https://www.zaffier.nl/werkgevers/werk-uitbesteden/specialisatie-montage-en-assemblagewerk/
org097,co-packing,,,hoog,https://www.zaffier.nl/werkgevers/werk-uitbesteden/specialisatie-montage-en-assemblagewerk/
org097,mailing-en-lettershop,,,hoog,https://www.zaffier.nl/werkgevers/werk-uitbesteden/specialisaties-verpakken-inpakken-en-ompakken/
org097,magazijn-en-opslag,,,hoog,https://www.zaffier.nl/werkgevers/werk-uitbesteden/
org097,post-en-pakketbezorging,,,hoog,https://www.zaffier.nl/werkgevers/werkproces-uitbesteden/
org097,productie-en-lijnwerk,,,hoog,https://www.zaffier.nl/
org097,schoonmaak,,,hoog,https://www.zaffier.nl/werkgevers/werk-uitbesteden/
org097,receptie-en-gastvrijheid,,,hoog,https://www.zaffier.nl/werkgevers/werkproces-uitbesteden/
org097,postkamer-en-documentstromen,,,laag,https://www.zaffier.nl/werkgevers/werkproces-uitbesteden/
org097,facilitaire-dienstverlening,,,hoog,https://www.zaffier.nl/werkgevers/personeel-vinden/
org097,beveiliging-en-toezicht,,,hoog,https://www.zaffier.nl/werkgevers/personeel-vinden/
org097,klein-onderhoud-en-klusdiensten,,,laag,https://www.zaffier.nl/werkgevers/personeel-vinden/specialisaties-huismeester-concierge/
org097,catering,,,hoog,https://www.zaffier.nl/werkgevers/werkproces-uitbesteden/
org097,bedrijfsrestaurant-en-horeca,,,hoog,https://www.zaffier.nl/werkgevers/werkproces-uitbesteden/
